Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Stress Index,Temp Diff [K],Temp_Diff_x_Wear,Speed_x_Torque,Machine failure,TWF,HDF,PWF,OSF,RNF,is_anomaly
303.1,311.1,1420,55.8,113,6305.4,8.0,904.0,79236.0,0,0,0,0,0,0,0
303.0,311.0,1359,44.2,115,5083.0,8.0,920.0,60067.8,1,0,1,0,0,0,0
303.0,311.1,1372,54.3,117,6353.099999999999,8.100000000000023,947.7000000000027,74499.59999999999,1,0,1,0,0,0,0
303.0,311.0,1409,41.7,120,5004.0,8.0,960.0,58755.3,0,0,0,0,0,0,0
302.9,311.0,1452,58.3,123,7170.9,8.100000000000023,996.3000000000028,84651.59999999999,0,0,0,0,0,0,0
302.9,311.0,1820,24.6,128,3148.8,8.100000000000023,1036.800000000003,44772.0,0,0,0,0,0,0,0
302.9,311.0,1469,48.7,130,6331.0,8.100000000000023,1053.000000000003,71540.3,0,0,0,0,0,0,0
302.9,311.1,1556,45.3,135,6115.5,8.200000000000045,1107.0000000000061,70486.79999999999,0,0,0,0,0,0,0
303.0,311.1,1980,20.2,137,2767.4,8.100000000000023,1109.700000000003,39996.0,0,0,0,0,0,0,0
303.0,311.2,1519,38.0,139,5282.0,8.199999999999989,1139.7999999999984,57722.0,0,0,0,0,0,0,0
303.0,311.2,1456,44.0,142,6248.0,8.199999999999989,1164.3999999999983,64064.0,0,0,0,0,0,0,0
303.1,311.2,1394,45.3,144,6523.2,8.099999999999966,1166.399999999995,63148.2,0,0,0,0,0,0,0
303.0,311.3,1365,56.2,146,8205.2,8.300000000000011,1211.8000000000015,76713.0,1,0,1,0,0,0,0
303.0,311.3,2194,16.5,148,2442.0,8.300000000000011,1228.4000000000017,36201.0,0,0,0,0,0,0,1
303.1,311.3,1403,55.6,150,8340.0,8.199999999999989,1229.9999999999982,78006.8,0,0,0,0,0,0,0
303.0,311.2,1503,37.0,152,5624.0,8.199999999999989,1246.3999999999983,55611.0,0,0,0,0,0,0,0
303.0,311.3,1793,29.3,157,4600.1,8.300000000000011,1303.1000000000017,52534.9,0,0,0,0,0,0,0
303.1,311.4,1829,24.5,159,3895.5,8.299999999999955,1319.6999999999928,44810.5,0,0,0,0,0,0,0
303.1,311.4,1831,23.3,161,3751.3,8.299999999999955,1336.2999999999927,42662.3,0,0,0,0,0,0,0
303.0,311.3,1335,53.6,164,8790.4,8.300000000000011,1361.2000000000019,71556.0,1,0,1,0,0,0,0
303.1,311.3,2056,19.7,167,3289.9,8.199999999999989,1369.399999999998,40503.2,0,0,0,0,0,0,1
303.1,311.3,1336,52.6,172,9047.2,8.199999999999989,1410.399999999998,70273.6,1,0,1,0,0,0,0
303.0,311.2,1341,51.0,174,8874.0,8.199999999999989,1426.799999999998,68391.0,1,0,1,0,0,0,0
303.0,311.1,1526,37.3,176,6564.799999999999,8.100000000000023,1425.600000000004,56919.799999999996,0,0,0,0,0,0,0
303.0,311.1,1525,40.7,179,7285.3,8.100000000000023,1449.9000000000042,62067.50000000001,0,0,0,0,0,0,0
303.0,311.1,1428,39.8,181,7203.799999999999,8.100000000000023,1466.100000000004,56834.399999999994,0,0,0,0,0,0,0
303.0,311.2,1511,45.7,184,8408.800000000001,8.199999999999989,1508.799999999998,69052.7,0,0,0,0,0,0,0
303.0,311.2,1664,29.8,186,5542.8,8.199999999999989,1525.199999999998,49587.200000000004,0,0,0,0,0,0,0
303.0,311.2,1592,38.9,188,7313.2,8.199999999999989,1541.5999999999979,61928.799999999996,0,0,0,0,0,0,0
303.0,311.1,1597,36.7,191,7009.700000000001,8.100000000000023,1547.1000000000045,58609.9,0,0,0,0,0,0,0
303.0,311.2,1735,26.1,194,5063.400000000001,8.199999999999989,1590.799999999998,45283.5,0,0,0,0,0,0,0
302.9,311.2,1751,23.8,196,4664.8,8.300000000000011,1626.8000000000022,41673.8,0,0,0,0,0,0,0
303.0,311.2,1383,44.6,198,8830.800000000001,8.199999999999989,1623.5999999999976,61681.8,0,0,0,0,0,0,0
302.9,311.2,1330,53.7,200,10740.0,8.300000000000011,1660.0000000000023,71421.0,1,0,1,0,0,0,0
303.0,311.2,1382,50.5,203,10251.5,8.199999999999989,1664.5999999999976,69791.0,0,0,0,0,0,0,0
303.0,311.2,1755,30.4,205,6232.0,8.199999999999989,1680.9999999999977,53352.0,0,0,0,0,0,0,0
303.0,311.2,1614,35.7,207,7389.900000000001,8.199999999999989,1697.3999999999976,57619.8,0,0,0,0,0,0,0
303.0,311.3,1466,43.0,210,9030.0,8.300000000000011,1743.0000000000023,63038.0,0,0,0,0,0,0,0
303.1,311.3,1847,24.7,212,5236.4,8.199999999999989,1738.3999999999976,45620.9,0,0,0,0,0,0,0
303.1,311.3,1474,34.8,215,7481.999999999999,8.199999999999989,1762.9999999999975,51295.2,0,0,0,0,0,0,0
303.1,311.3,1657,31.8,217,6900.6,8.199999999999989,1779.3999999999976,52692.6,0,0,0,0,0,0,0
303.1,311.2,1435,40.1,219,8781.9,8.099999999999966,1773.8999999999926,57543.5,0,0,0,0,0,0,0
303.1,311.3,1494,42.7,221,9436.7,8.199999999999989,1812.1999999999975,63793.8,0,0,0,0,0,0,0
303.2,311.4,1238,54.6,226,12339.6,8.199999999999989,1853.1999999999975,67594.8,1,0,1,0,1,0,1
303.2,311.4,1324,54.2,228,12357.6,8.199999999999989,1869.5999999999974,71760.8,1,0,1,0,1,0,1
303.2,311.4,1514,41.2,230,9476.0,8.199999999999989,1885.9999999999973,62376.8,0,0,0,0,0,0,0
303.3,311.4,1732,25.6,232,5939.200000000001,8.099999999999966,1879.199999999992,44339.200000000004,0,0,0,0,0,0,1
303.3,311.4,1497,46.0,234,10764.0,8.099999999999966,1895.399999999992,68862.0,1,1,0,0,0,0,0
303.3,311.4,1958,21.5,0,0.0,8.099999999999966,0.0,42097.0,0,0,0,0,0,0,1
303.3,311.4,1630,32.5,2,65.0,8.099999999999966,16.199999999999932,52975.0,0,0,0,0,0,0,0
303.3,311.4,1395,59.1,4,236.4,8.099999999999966,32.399999999999864,82444.5,0,0,0,0,0,0,0
303.3,311.4,1658,30.5,7,213.5,8.099999999999966,56.69999999999976,50569.0,0,0,0,0,0,0,0
303.2,311.4,1349,51.1,9,459.90000000000003,8.199999999999989,73.7999999999999,68933.90000000001,1,0,1,0,0,0,0
303.1,311.2,1452,52.9,11,581.9,8.099999999999966,89.09999999999962,76810.8,0,0,0,0,0,0,0
303.1,311.1,1594,35.5,13,461.5,8.0,104.0,56587.0,0,0,0,0,0,0,0
303.1,311.0,1510,47.6,16,761.6,7.899999999999977,126.39999999999964,71876.0,0,0,0,0,0,0,0
303.1,311.1,1854,22.6,19,429.40000000000003,8.0,152.0,41900.4,0,0,0,0,0,0,0
303.1,311.2,1626,32.3,21,678.3,8.099999999999966,170.09999999999928,52519.799999999996,0,0,0,0,0,0,0
303.1,311.2,1628,35.2,23,809.6,8.099999999999966,186.29999999999922,57305.600000000006,0,0,0,0,0,0,0
303.1,311.2,1679,34.8,25,869.9999999999999,8.099999999999966,202.49999999999915,58429.2,0,0,0,0,0,0,0
303.1,311.2,1489,44.5,27,1201.5,8.099999999999966,218.69999999999908,66260.5,0,0,0,0,0,0,0
303.2,311.2,1439,43.9,30,1317.0,8.0,240.0,63172.1,0,0,0,0,0,0,0
303.3,311.3,1350,48.1,32,1539.2,8.0,256.0,64935.0,1,0,1,0,0,0,0
303.3,311.2,1607,31.7,34,1077.8,7.899999999999977,268.5999999999992,50941.9,0,0,0,0,0,0,0
303.3,311.3,1389,53.9,39,2102.1,8.0,312.0,74867.09999999999,0,0,0,0,0,0,0
303.3,311.3,1566,46.1,41,1890.1000000000001,8.0,328.0,72192.6,0,0,0,0,0,0,0
303.4,311.4,1307,54.0,44,2376.0,8.0,352.0,70578.0,1,0,1,0,0,0,0
303.3,311.5,1569,36.6,47,1720.2,8.199999999999989,385.39999999999947,57425.4,0,0,0,0,0,0,0
303.3,311.4,1651,30.6,50,1530.0,8.099999999999966,404.9999999999983,50520.600000000006,0,0,0,0,0,0,0
303.3,311.4,1692,27.9,55,1534.5,8.099999999999966,445.4999999999981,47206.799999999996,0,0,0,0,0,0,0
303.3,311.5,1373,47.3,60,2838.0,8.199999999999989,491.9999999999993,64942.899999999994,1,0,1,0,0,0,0
303.2,311.4,1610,35.5,63,2236.5,8.199999999999989,516.5999999999992,57155.0,0,0,0,0,0,0,0
303.3,311.4,1511,43.4,65,2821.0,8.099999999999966,526.4999999999977,65577.4,0,0,0,0,0,0,0
303.3,311.5,1412,55.6,67,3725.2000000000003,8.199999999999989,549.3999999999992,78507.2,0,0,0,0,0,0,0
303.4,311.5,1501,36.2,69,2497.8,8.100000000000023,558.9000000000016,54336.200000000004,0,0,0,0,0,0,0
303.4,311.5,1414,44.8,71,3180.7999999999997,8.100000000000023,575.1000000000016,63347.2,0,0,0,0,0,0,0
303.5,311.5,1629,33.5,73,2445.5,8.0,584.0,54571.5,0,0,0,0,0,0,0
303.4,311.5,1879,21.3,78,1661.4,8.100000000000023,631.8000000000018,40022.700000000004,0,0,0,0,0,0,0
303.5,311.6,1466,47.0,80,3760.0,8.100000000000023,648.0000000000018,68902.0,0,0,0,0,0,0,0
303.6,311.7,1476,40.1,85,3408.5,8.099999999999966,688.499999999997,59187.6,0,0,0,0,0,0,0
303.6,311.8,1695,30.7,90,2763.0,8.199999999999989,737.999999999999,52036.5,0,0,0,0,0,0,0
303.6,311.7,1491,39.8,92,3661.6,8.099999999999966,745.1999999999969,59341.799999999996,0,0,0,0,0,0,0
303.6,311.8,1659,34.7,94,3261.8,8.199999999999989,770.7999999999989,57567.3,0,0,0,0,0,0,0
303.6,311.8,1567,31.7,97,3074.9,8.199999999999989,795.399999999999,49673.9,0,0,0,0,0,0,0
303.6,311.8,1736,32.9,99,3257.1,8.199999999999989,811.7999999999988,57114.399999999994,0,0,0,0,0,0,0
303.6,311.8,1421,44.8,101,4524.799999999999,8.199999999999989,828.1999999999989,63660.799999999996,1,0,0,0,0,0,0
303.6,311.8,1627,30.8,104,3203.2000000000003,8.199999999999989,852.7999999999988,50111.6,0,0,0,0,0,0,0
303.5,311.6,1562,34.2,107,3659.4,8.100000000000023,866.7000000000024,53420.4,0,0,0,0,0,0,0
303.5,311.6,2183,17.0,110,1870.0,8.100000000000023,891.0000000000025,37111.0,0,0,0,0,0,0,1
303.5,311.6,1577,38.1,112,4267.2,8.100000000000023,907.2000000000025,60083.700000000004,0,0,0,0,0,0,0
303.4,311.5,1560,36.4,114,4149.599999999999,8.100000000000023,923.4000000000026,56784.0,0,0,0,0,0,0,0
303.4,311.5,1483,43.0,117,5031.0,8.100000000000023,947.7000000000027,63769.0,0,0,0,0,0,0,0
303.5,311.5,1535,33.3,120,3995.9999999999995,8.0,960.0,51115.49999999999,0,0,0,0,0,0,0
303.4,311.4,1606,29.6,122,3611.2000000000003,8.0,976.0,47537.600000000006,0,0,0,0,0,0,0
303.4,311.5,1817,24.7,125,3087.5,8.100000000000023,1012.5000000000028,44879.9,0,0,0,0,0,0,0
303.4,311.5,1424,50.8,128,6502.4,8.100000000000023,1036.800000000003,72339.2,0,0,0,0,0,0,0
303.3,311.6,1514,34.7,130,4511.0,8.300000000000011,1079.0000000000014,52535.8,0,0,0,0,0,0,0
303.4,311.6,1449,41.7,132,5504.400000000001,8.200000000000045,1082.400000000006,60423.3,0,0,0,0,0,0,0
303.5,311.6,1573,34.0,134,4556.0,8.100000000000023,1085.400000000003,53482.0,0,0,0,0,0,0,0
303.4,311.6,1564,41.9,137,5740.3,8.200000000000045,1123.4000000000062,65531.6,0,0,0,0,0,0,0
303.5,311.6,1428,46.2,139,6421.8,8.100000000000023,1125.9000000000033,65973.6,0,0,0,0,0,0,0
303.5,311.7,1620,31.0,141,4371.0,8.199999999999989,1156.1999999999985,50220.0,0,0,0,0,0,0,0
303.5,311.7,1584,32.7,143,4676.1,8.199999999999989,1172.5999999999983,51796.8,0,0,0,0,0,0,0
303.6,311.8,1222,66.8,148,9886.4,8.199999999999989,1213.5999999999983,81629.59999999999,1,0,1,0,0,0,1
303.6,311.8,1432,42.5,150,6375.0,8.199999999999989,1229.9999999999982,60860.0,0,0,0,0,0,0,0
303.7,311.9,1561,33.3,153,5094.9,8.199999999999989,1254.5999999999983,51981.299999999996,0,0,0,0,0,0,0
303.6,311.8,1614,33.2,155,5146.0,8.199999999999989,1270.9999999999982,53584.8,0,0,0,0,0,0,0
303.5,311.7,1959,22.3,157,3501.1,8.199999999999989,1287.3999999999983,43685.700000000004,0,0,0,0,0,0,0
303.5,311.8,1944,23.5,159,3736.5,8.300000000000011,1319.7000000000019,45684.0,0,0,0,0,0,0,0
303.4,311.7,1793,25.8,161,4153.8,8.300000000000011,1336.3000000000018,46259.4,0,0,0,0,0,0,0
303.4,311.6,1446,50.0,163,8150.0,8.200000000000045,1336.6000000000074,72300.0,0,0,0,0,0,0,0
303.4,311.7,1673,32.2,166,5345.200000000001,8.300000000000011,1377.800000000002,53870.600000000006,0,0,0,0,0,0,0
303.4,311.7,1515,44.2,168,7425.6,8.300000000000011,1394.400000000002,66963.0,0,0,0,0,0,0,0
303.4,311.8,1564,35.9,171,6138.9,8.400000000000034,1436.4000000000058,56147.6,0,0,0,0,0,0,0
303.5,311.8,1451,45.2,173,7819.6,8.300000000000011,1435.900000000002,65585.2,0,0,0,0,0,0,0
303.4,311.8,1693,28.3,175,4952.5,8.400000000000034,1470.000000000006,47911.9,0,0,0,0,0,0,0
303.4,311.7,1476,42.3,180,7613.999999999999,8.300000000000011,1494.000000000002,62434.799999999996,0,0,0,0,0,0,0
303.4,311.6,1712,30.1,182,5478.2,8.200000000000045,1492.4000000000083,51531.200000000004,0,0,0,0,0,0,0
303.4,311.6,1425,45.4,184,8353.6,8.200000000000045,1508.8000000000084,64695.0,0,0,0,0,0,0,0
303.3,311.6,1337,56.8,187,10621.6,8.300000000000011,1552.1000000000022,75941.59999999999,1,0,1,0,0,0,0
303.4,311.7,1690,34.9,189,6596.099999999999,8.300000000000011,1568.700000000002,58981.0,0,0,0,0,0,0,0
303.4,311.7,1353,44.1,192,8467.2,8.300000000000011,1593.6000000000022,59667.3,1,0,1,0,0,0,0
303.5,311.8,1927,21.9,195,4270.5,8.300000000000011,1618.5000000000023,42201.299999999996,0,0,0,0,0,0,0
303.4,311.8,1391,42.7,197,8411.900000000001,8.400000000000034,1654.8000000000068,59395.700000000004,0,0,0,0,0,0,0
303.4,311.8,1366,50.9,200,10180.0,8.400000000000034,1680.0000000000068,69529.4,1,0,1,0,0,0,0
303.4,311.9,1771,31.6,202,6383.200000000001,8.5,1717.0,55963.600000000006,0,0,0,0,0,0,0
303.4,311.8,1515,42.6,204,8690.4,8.400000000000034,1713.600000000007,64539.0,0,0,0,0,0,0,0
303.4,311.8,2133,18.3,207,3788.1000000000004,8.400000000000034,1738.800000000007,39033.9,0,0,0,0,0,0,1
303.4,311.8,1341,47.0,210,9870.0,8.400000000000034,1764.0000000000073,63027.0,1,0,1,0,0,0,0
303.4,311.7,1406,47.1,213,10032.300000000001,8.300000000000011,1767.9000000000024,66222.6,0,0,0,0,0,0,0
303.4,311.8,1306,61.0,215,13115.0,8.400000000000034,1806.0000000000073,79666.0,1,0,1,0,1,0,1
303.3,311.7,1508,35.5,217,7703.5,8.399999999999977,1822.7999999999952,53534.0,0,0,0,0,0,0,0
303.3,311.6,1301,45.1,219,9876.9,8.300000000000011,1817.7000000000025,58675.1,1,0,1,0,0,0,0
303.3,311.7,1539,38.5,221,8508.5,8.399999999999977,1856.399999999995,59251.5,0,0,0,0,0,0,0
303.3,311.6,1484,44.6,223,9945.800000000001,8.300000000000011,1850.9000000000026,66186.40000000001,0,0,0,0,0,0,0
303.2,311.5,1507,39.2,225,8820.0,8.300000000000011,1867.5000000000025,59074.4,0,0,0,0,0,0,0
303.2,311.5,1544,42.5,227,9647.5,8.300000000000011,1884.1000000000026,65620.0,0,0,0,0,0,0,0
303.2,311.5,1513,37.9,0,0.0,8.300000000000011,0.0,57342.7,0,0,0,0,0,0,0
303.2,311.5,1336,58.2,2,116.4,8.300000000000011,16.600000000000023,77755.2,1,0,1,0,0,0,0
303.2,311.4,2102,19.0,5,95.0,8.199999999999989,40.99999999999994,39938.0,0,0,0,0,0,0,1
303.2,311.4,1351,53.8,8,430.4,8.199999999999989,65.59999999999991,72683.8,1,0,1,0,0,0,0
303.3,311.5,1601,35.2,10,352.0,8.199999999999989,81.99999999999989,56355.200000000004,0,0,0,0,0,0,0
303.2,311.3,1393,52.9,12,634.8,8.100000000000023,97.20000000000027,73689.7,0,0,0,0,0,0,0
303.3,311.3,1592,33.7,14,471.80000000000007,8.0,112.0,53650.4,0,0,0,0,0,0,0
303.3,311.3,1409,51.8,16,828.8,8.0,128.0,72986.2,0,0,0,0,0,0,0
303.3,311.3,1393,47.4,18,853.1999999999999,8.0,144.0,66028.2,0,0,0,0,0,0,0
303.2,311.2,1475,43.1,20,862.0,8.0,160.0,63572.5,0,0,0,0,0,0,0
303.2,311.2,1427,45.6,25,1140.0,8.0,200.0,65071.200000000004,0,0,0,0,0,0,0
303.3,311.2,1763,27.3,27,737.1,7.899999999999977,213.2999999999994,48129.9,0,0,0,0,0,0,0
303.2,311.2,1363,46.7,29,1354.3000000000002,8.0,232.0,63652.100000000006,1,0,1,0,0,0,0
303.2,311.2,1404,50.9,31,1577.8999999999999,8.0,248.0,71463.59999999999,0,0,0,0,0,0,0
303.2,311.2,1688,31.9,33,1052.7,8.0,264.0,53847.2,0,0,0,0,0,0,0
303.3,311.4,1510,37.3,36,1342.8,8.099999999999966,291.5999999999988,56322.99999999999,0,0,0,0,0,0,0
303.3,311.3,1502,39.5,38,1501.0,8.0,304.0,59329.0,0,0,0,0,0,0,0
303.2,311.4,1607,36.6,43,1573.8,8.199999999999989,352.5999999999995,58816.200000000004,0,0,0,0,0,0,0
303.3,311.5,1384,54.8,48,2630.3999999999996,8.199999999999989,393.59999999999945,75843.2,0,0,0,0,0,0,0
303.4,311.7,1295,51.3,51,2616.2999999999997,8.300000000000011,423.3000000000006,66433.5,1,0,1,0,0,0,0
303.4,311.7,1991,19.0,53,1007.0,8.300000000000011,439.9000000000006,37829.0,0,0,0,0,0,0,1
303.4,311.6,1497,42.8,58,2482.3999999999996,8.200000000000045,475.60000000000264,64071.6,0,0,0,0,0,0,0
303.5,311.6,1465,48.7,60,2922.0,8.100000000000023,486.00000000000136,71345.5,0,0,0,0,0,0,0
303.5,311.6,1361,46.5,62,2883.0,8.100000000000023,502.2000000000014,63286.5,1,0,1,0,0,0,0
303.6,311.7,1546,38.5,64,2464.0,8.099999999999966,518.3999999999978,59521.0,0,0,0,0,0,0,0
303.7,311.9,1332,52.7,66,3478.2000000000003,8.199999999999989,541.1999999999992,70196.40000000001,1,0,1,0,0,0,0
303.7,312.0,2663,11.4,71,809.4,8.300000000000011,589.3000000000009,30358.2,1,0,0,1,0,0,1
303.7,312.1,1443,45.9,74,3396.6,8.400000000000034,621.6000000000025,66233.7,0,0,0,0,0,0,0
303.7,312.0,1402,48.6,76,3693.6,8.300000000000011,630.8000000000009,68137.2,0,0,0,0,0,0,0
303.7,312.0,1892,22.5,79,1777.5,8.300000000000011,655.700000000001,42570.0,0,0,0,0,0,0,0
303.6,312.0,1645,35.7,81,2891.7000000000003,8.399999999999977,680.3999999999982,58726.50000000001,0,0,0,0,0,0,0
303.6,311.9,1473,50.1,84,4208.400000000001,8.299999999999955,697.1999999999962,73797.3,0,0,0,0,0,0,0
303.6,312.0,1309,52.9,86,4549.4,8.399999999999977,722.399999999998,69246.09999999999,1,0,1,0,0,0,0
303.6,311.9,1544,37.1,88,3264.8,8.299999999999955,730.399999999996,57282.4,0,0,0,0,0,0,0
303.5,311.9,1344,49.3,93,4584.9,8.399999999999977,781.1999999999979,66259.2,1,0,1,0,0,0,0
303.6,311.9,1617,36.0,95,3420.0,8.299999999999955,788.4999999999957,58212.0,0,0,0,0,0,0,0
303.6,312.0,1435,37.9,98,3714.2,8.399999999999977,823.1999999999978,54386.5,0,0,0,0,0,0,0
303.6,312.0,1391,50.3,101,5080.299999999999,8.399999999999977,848.3999999999977,69967.3,0,0,0,0,0,0,0
303.6,312.0,1827,23.3,103,2399.9,8.399999999999977,865.1999999999977,42569.1,0,0,0,0,0,0,0
303.5,312.0,1761,25.8,105,2709.0,8.5,892.5,45433.8,0,0,0,0,0,0,0
303.5,312.1,1522,36.4,107,3894.7999999999997,8.600000000000023,920.2000000000024,55400.799999999996,0,0,0,0,0,0,0
303.5,312.2,1818,23.6,109,2572.4,8.699999999999989,948.2999999999988,42904.8,0,0,0,0,0,0,0
303.6,312.2,1371,54.6,112,6115.2,8.599999999999966,963.1999999999962,74856.6,1,0,1,0,0,0,0
303.7,312.3,1511,38.9,117,4551.3,8.600000000000023,1006.2000000000027,58777.9,0,0,0,0,0,0,0
303.7,312.4,1404,46.6,119,5545.400000000001,8.699999999999989,1035.2999999999986,65426.4,0,0,0,0,0,0,0
303.7,312.3,1384,45.9,121,5553.9,8.600000000000023,1040.6000000000026,63525.6,0,0,0,0,0,0,0
303.8,312.5,1368,52.6,123,6469.8,8.699999999999989,1070.0999999999985,71956.8,0,0,0,0,0,0,0
303.7,312.5,1641,36.0,125,4500.0,8.800000000000011,1100.0000000000014,59076.0,0,0,0,0,0,0,0
303.9,312.6,1642,32.3,127,4102.099999999999,8.700000000000045,1104.9000000000058,53036.6,0,0,0,0,0,0,0
303.9,312.7,1401,50.0,129,6450.0,8.800000000000011,1135.2000000000014,70050.0,0,0,0,0,0,0,0
303.8,312.6,1577,41.3,134,5534.2,8.800000000000011,1179.2000000000016,65130.1,0,0,0,0,0,0,0
303.7,312.6,1396,44.1,136,5997.6,8.900000000000034,1210.4000000000046,61563.6,0,0,0,0,0,0,0
303.7,312.6,1514,35.5,138,4899.0,8.900000000000034,1228.2000000000048,53747.0,0,0,0,0,0,0,0
303.8,312.8,1646,35.8,143,5119.4,9.0,1287.0,58926.799999999996,0,0,0,0,0,0,0
303.8,312.8,1443,40.7,145,5901.5,9.0,1305.0,58730.100000000006,0,0,0,0,0,0,0
303.7,312.7,1469,48.5,147,7129.5,9.0,1323.0,71246.5,0,0,0,0,0,0,0
303.7,312.7,1564,40.2,150,6030.0,9.0,1350.0,62872.8,0,0,0,0,0,0,0
303.6,312.6,1498,40.2,155,6231.0,9.0,1395.0,60219.600000000006,0,0,0,0,0,0,0
303.6,312.6,1699,27.9,160,4464.0,9.0,1440.0,47402.1,0,0,0,0,0,0,0
303.6,312.5,1431,49.0,162,7938.0,8.899999999999977,1441.7999999999963,70119.0,0,0,0,0,0,0,0
303.5,312.4,1390,47.3,164,7757.2,8.899999999999977,1459.5999999999963,65747.0,0,0,0,0,0,0,0
303.5,312.5,1380,46.1,166,7652.6,9.0,1494.0,63618.0,0,0,0,0,0,0,0
303.5,312.5,1457,46.4,168,7795.2,9.0,1512.0,67604.8,0,0,0,0,0,0,0
303.5,312.5,1418,42.2,170,7174.000000000001,9.0,1530.0,59839.600000000006,0,0,0,0,0,0,0
303.5,312.5,1353,51.0,172,8772.0,9.0,1548.0,69003.0,0,0,0,0,0,0,0
303.5,312.4,1574,32.7,175,5722.500000000001,8.899999999999977,1557.499999999996,51469.8,0,0,0,0,0,0,0
303.5,312.4,1318,54.2,177,9593.4,8.899999999999977,1575.299999999996,71435.6,0,0,0,0,0,0,0
303.6,312.5,1710,31.4,180,5652.0,8.899999999999977,1601.999999999996,53694.0,0,0,0,0,0,0,0
303.7,312.6,1621,38.8,182,7061.599999999999,8.900000000000034,1619.800000000006,62894.799999999996,0,0,0,0,0,0,0
303.6,312.6,1606,33.6,184,6182.400000000001,9.0,1656.0,53961.600000000006,0,0,0,0,0,0,0
303.6,312.5,1375,54.0,186,10044.0,8.899999999999977,1655.3999999999958,74250.0,0,0,0,0,0,0,0
303.5,312.4,1503,36.5,191,6971.5,8.899999999999977,1699.8999999999955,54859.5,0,0,0,0,0,0,0
303.5,312.3,1404,48.6,193,9379.800000000001,8.800000000000011,1698.4000000000021,68234.40000000001,0,0,0,0,0,0,0
303.4,312.2,1656,32.7,195,6376.500000000001,8.800000000000011,1716.0000000000023,54151.200000000004,0,0,0,0,0,0,0
303.4,312.1,1499,39.4,197,7761.799999999999,8.700000000000045,1713.900000000009,59060.6,0,0,0,0,0,0,0
303.4,312.0,1748,28.4,200,5680.0,8.600000000000023,1720.0000000000045,49643.2,0,0,0,0,0,0,0
303.4,311.9,1531,37.9,203,7693.7,8.5,1725.5,58024.9,0,0,0,0,0,0,0
303.3,311.8,1536,40.6,205,8323.0,8.5,1742.5,62361.600000000006,0,0,0,0,0,0,0
303.4,311.8,1401,53.0,208,11024.0,8.400000000000034,1747.200000000007,74253.0,1,0,0,0,1,0,0
303.4,311.9,1534,33.2,210,6972.000000000001,8.5,1785.0,50928.8,0,0,0,0,0,0,0
303.4,312.0,1521,35.9,215,7718.5,8.600000000000023,1849.000000000005,54603.9,1,1,0,0,0,0,0
303.5,312.1,1674,30.8,0,0.0,8.600000000000023,0.0,51559.200000000004,0,0,0,0,0,0,0
303.6,312.1,1967,20.9,2,41.8,8.5,17.0,41110.299999999996,0,0,0,0,0,0,1
303.6,312.2,1696,30.7,5,153.5,8.599999999999966,42.99999999999983,52067.2,0,0,0,0,0,0,0
303.6,312.1,1627,32.5,7,227.5,8.5,59.5,52877.5,0,0,0,0,0,0,0
303.5,311.9,1405,45.6,10,456.0,8.399999999999977,83.99999999999977,64068.0,0,0,0,0,0,0,0
303.5,311.9,1565,38.9,12,466.79999999999995,8.399999999999977,100.79999999999973,60878.5,0,0,0,0,0,0,0
303.5,311.9,1493,38.7,14,541.8000000000001,8.399999999999977,117.59999999999968,57779.100000000006,0,0,0,0,0,0,0
303.4,311.8,1499,45.0,16,720.0,8.400000000000034,134.40000000000055,67455.0,0,0,0,0,0,0,0
303.3,311.8,1692,30.6,18,550.8000000000001,8.5,153.0,51775.200000000004,0,0,0,0,0,0,0
303.4,311.8,2268,15.8,20,316.0,8.400000000000034,168.00000000000068,35834.4,0,0,0,0,0,0,1
303.4,311.8,1438,58.9,22,1295.8,8.400000000000034,184.80000000000075,84698.2,0,0,0,0,0,0,0
303.5,311.9,1515,39.2,24,940.8000000000001,8.399999999999977,201.59999999999945,59388.00000000001,0,0,0,0,0,0,0
303.4,311.9,1491,38.2,26,993.2,8.5,221.0,56956.200000000004,0,0,0,0,0,0,0
303.5,312.0,1756,29.7,28,831.6,8.5,238.0,52153.2,0,0,0,0,0,0,0
303.5,312.0,1366,54.5,30,1635.0,8.5,255.0,74447.0,1,0,1,0,0,0,0
303.5,312.0,1436,45.1,32,1443.2,8.5,272.0,64763.6,0,0,0,0,0,0,0
303.4,311.9,1377,41.6,34,1414.4,8.5,289.0,57283.200000000004,1,0,1,0,0,0,0
303.4,311.9,1510,42.2,36,1519.2,8.5,306.0,63722.00000000001,0,0,0,0,0,0,0
303.4,311.9,1419,50.9,39,1985.1,8.5,331.5,72227.09999999999,0,0,0,0,0,0,0
303.3,311.8,1315,62.0,42,2604.0,8.5,357.0,81530.0,1,0,1,0,0,0,1
303.3,311.8,1806,27.7,44,1218.8,8.5,374.0,50026.2,0,0,0,0,0,0,0
303.3,311.8,1649,29.4,49,1440.6,8.5,416.5,48480.6,0,0,0,0,0,0,0
303.4,311.9,1402,50.0,54,2700.0,8.5,459.0,70100.0,0,0,0,0,0,0,0
303.4,311.9,1298,63.9,59,3770.1,8.5,501.5,82942.2,1,0,1,0,0,0,1
303.3,311.8,1441,44.9,61,2738.9,8.5,518.5,64700.9,0,0,0,0,0,0,0
